"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"21","x32783_902_74611_13_816",2.03673113935885,0.0099009900990099,0.225736955397534,0.0099009900990099
"22","x34392_696_68812_14_233",2.00608171589366,0.0099009900990099,0.0646659344555473,0.0198019801980198
"23","x29580_646_55656_13_163",1.97484554071368,0.0099009900990099,0.403980481697238,0.0099009900990099
"24","x35380_916_79853_14_458",1.94040732756918,0.0099009900990099,0.255267905833773,0.0099009900990099
"25","x16931_760_52613_8_092",1.90458473677345,0.0198019801980198,0.0690871528226362,0.0594059405940594
"26","x32450_1032_81847_13_78",1.88298757841291,0.0099009900990099,0.178381295891115,0.0099009900990099
"27","x6084_532_3736_3_947",1.85401946074252,0.0099009900990099,0.0254861168686762,0.099009900990099
"28","x36928_1076_86013_15_022",1.84093577216119,0.0099009900990099,0.0293403704091658,0.0594059405940594
"29","x33511_888_70653_14_015",1.83698098658061,0.0099009900990099,0.699094569735357,0.0099009900990099
"30","x32158_860_67562_13_71",1.82772396311285,0.0099009900990099,0.562969333598853,0.0099009900990099
"31","x31706_1028_78643_13_607",1.802434151498,0.0099009900990099,1.35422300978279,0.0099009900990099
"32","x5507_587_22927_3_682",1.80040526579301,0.0099009900990099,0.116101241977439,0.0297029702970297
"33","x5069_609_21114_3_652",1.79884336950882,0.0198019801980198,0.151238091430674,0.0198019801980198
"34","x26537_642_52509_12_38",1.7929976730897,0.0099009900990099,0.255606884791027,0.0099009900990099
"35","x36795_932_80127_15_016",1.7885962153444,0.0099009900990099,0.0275064249775956,0.128712871287129
"36","x28569_822_63487_12_842",1.78238309280541,0.0099009900990099,0.0313196210428044,0.237623762376238
"37","x12075_793_48626_6_064",1.7816201243261,0.0099009900990099,0.154131034689881,0.0099009900990099
"38","x15832_828_57373_7_583",1.77558139876402,0.0099009900990099,0.349816340606118,0.0099009900990099
"39","x34077_812_67554_14_149",1.76687165685714,0.0099009900990099,0.718690421973289,0.0099009900990099
"40","x39167_884_77202_15_881",1.72530740280823,0.0099009900990099,0.113765905763224,0.0099009900990099
"41","x37122_999_81678_15_051",1.72385337019668,0.0099009900990099,0.00855130411255418,0.198019801980198
"42","x9406_746_49746_5_02",1.71735705831741,0.0099009900990099,0.11057480189234,0.0198019801980198
"43","x18925_896_60998_8_888",1.71130956904455,0.0099009900990099,0.00964835722111224,0.099009900990099
